,True_uninfected
7970,C49P10thinF_IMG_20150724_102330_cell_34.png
7971,C120P81ThinF_IMG_20151002_130715_cell_128.png
7972,C181P142ThinF_IMG_20151127_160539_cell_89.png
7973,C99P60ThinF_IMG_20150918_141129_cell_15.png
7974,C210ThinF_IMG_20151029_162605_cell_213.png
7975,C235ThinF_IMG_20151112_164625_cell_45.png
7976,C48P9thinF_IMG_20150721_160406_cell_39.png
7977,C151P112ThinF_IMG_20151115_121843_cell_50.png
7978,C174P135NThinF_IMG_20151127_135311_cell_142.png
7979,C214ThinF_IMG_20151106_114611_cell_9.png
7980,C117P78ThinF_IMG_20150930_221812_cell_66.png
7981,C88P49ThinF_IMG_20150820_150141_cell_175.png
7982,C203ThinF_IMG_20151029_105443_cell_117.png
7983,C176P137NThinF_IMG_20151201_114035_cell_114.png
7984,C94P55ThinF_IMG_20150821_165118_cell_242.png
7985,C137P98ThinF_IMG_20151005_160256_cell_32.png
7986,C188P149ThinF_IMG_20151203_134449_cell_1.png
7987,C78P39ThinF_IMG_20150606_103459_cell_114.png
7988,C179P140ThinF_IMG_20151127_153420_cell_127.png
7989,C74P35_ThinF_IMG_20150815_114401_cell_14.png
7990,C81P42ThinF_IMG_20150817_120712_cell_129.png
7991,C145P106ThinF_IMG_20151016_154719_cell_134.png
7992,C151P112ThinF_IMG_20151115_121644_cell_141.png
7993,C231ThinF_IMG_20151112_153147_cell_120.png
7994,C155P116ThinF_IMG_20151115_143330_cell_150.png
7995,C42P5thin_original_IMG_20150623_134751_cell_107.png
7996,C75P36_ThinF_IMG_20150815_163015_cell_149.png
7997,C187P148NThinF_IMG_20151203_154249_cell_90.png
7998,C136P97ThinF_IMG_20151005_140538_cell_70.png
7999,C89P50ThinF_IMG_20150820_163347_cell_80.png
8000,C160P121ThinF_IMG_20151116_094338_cell_30.png
8001,C235ThinF_IMG_20151112_164625_cell_3.png
8002,C97P58ThinF_IMG_20150917_150838_cell_124.png
8003,C107P68ThinF_IMG_20150924_222535_cell_38.png
8004,C171P132ThinF_IMG_20151119_152913_cell_76.png
8005,C109P70ThinF_IMG_20150930_102944_cell_152.png
8006,C97P58ThinF_IMG_20150917_150838_cell_118.png
8007,C65P26N_ThinF_IMG_20150818_154436_cell_81.png
8008,C206ThinF_IMG_20151029_140511_cell_155.png
8009,C142P103ThinF_IMG_20151005_223257_cell_18.png
8010,C33P1thinF_IMG_20150619_120804a_cell_3.png
8011,C156P117ThinF_IMG_20151115_154313_cell_53.png
8012,C230ThinF_IMG_20151112_150647_cell_67.png
8013,C87P48ThinF_IMG_20150820_144714_cell_24.png
8014,C70P31_ThinF_IMG_20150819_141327_cell_20.png
8015,C71P32_ThinF_IMG_20150813_161634_cell_49.png
8016,C156P117ThinF_IMG_20151115_154313_cell_97.png
8017,C186P147NThinF_IMG_20151203_150408_cell_26.png
8018,C82P43ThinF_IMG_20150817_123824_cell_105.png
8019,C3thin_original_IMG_20150608_163047_cell_161.png
8020,C185P146ThinF_IMG_20151203_110448_cell_43.png
8021,C81P42ThinF_IMG_20150817_120712_cell_1.png
8022,C221ThinF_IMG_20151106_160515_cell_84.png
8023,C70P31_ThinF_IMG_20150819_141403_cell_62.png
8024,C163P124ThinF_IMG_20151116_110818_cell_36.png
8025,C145P106ThinF_IMG_20151016_155121_cell_121.png
8026,C106P67ThinF_IMG_20150924_102826_cell_85.png
8027,C49P10thinF_IMG_20150724_103233_cell_123.png
8028,C181P142ThinF_IMG_20151127_155722_cell_78.png
8029,C206ThinF_IMG_20151029_140511_cell_112.png
8030,C157P118ThinF_IMG_20151115_162818_cell_86.png
8031,C143P104ThinF_IMG_20151005_225746_cell_133.png
8032,C107P68ThinF_IMG_20150924_221632_cell_40.png
8033,C215ThinF_IMG_20151106_133116_cell_8.png
8034,C187P148NThinF_IMG_20151203_152841_cell_75.png
8035,C233ThinF_IMG_20151112_160059_cell_27.png
8036,C49P10thinF_IMG_20150724_102951_cell_122.png
8037,C108P69ThinF_IMG_20150924_225511_cell_139.png
8038,C209ThinF_IMG_20151029_160803_cell_113.png
8039,C142P103ThinF_IMG_20151005_221115_cell_148.png
8040,C70P31_ThinF_IMG_20150819_142744_cell_48.png
8041,C187P148NThinF_IMG_20151203_154249_cell_1.png
8042,C66P27N_ThinF_IMG_20150818_163419_cell_36.png
8043,C68P29N_ThinF_IMG_20150819_133350_cell_27.png
8044,C96P57ThinF_IMG_20150824_105531_cell_207.png
8045,C225ThinF_IMG_20151112_113915_cell_128.png
8046,C213ThinF_IMG_20151106_112422_cell_199.png
8047,C87P48ThinF_IMG_20150820_144714_cell_90.png
8048,C148P109ThinF_IMG_20151115_112333_cell_104.png
8049,C93P54ThinF_IMG_20150821_162901_cell_32.png
8050,C105P66ThinF_IMG_20150924_094800_cell_11.png
8051,C239ThinF_IMG_20151127_113150_cell_3.png
8052,C115P76ThinF_IMG_20150930_163156_cell_214.png
8053,C224ThinF_IMG_20151112_113157_cell_120.png
8054,C165P126ThinF_IMG_20151117_171646_cell_164.png
8055,C80P41ThinF_IMG_20150817_110957_cell_83.png
8056,C152P113ThinF_IMG_20151115_123837_cell_131.png
8057,C33P1thinF_IMG_20150619_120645a_cell_189.png
8058,C13NThinF_IMG_20150614_131553_cell_90.png
8059,C129P90ThinF_IMG_20151004_134306_cell_78.png
8060,C59P20thinF_IMG_20150803_113051_cell_57.png
8061,C4thin_original_IMG_20150608_165620_cell_39.png
8062,C230ThinF_IMG_20151112_150329_cell_32.png
8063,C186P147NThinF_IMG_20151203_150859_cell_134.png
8064,C1_thinF_IMG_20150604_104722_cell_81.png
8065,C232ThinF_IMG_20151112_154424_cell_197.png
8066,C87P48ThinF_IMG_20150820_144855_cell_39.png
8067,C179P140ThinF_IMG_20151127_153436_cell_130.png
8068,C120P81ThinF_IMG_20151002_130407_cell_173.png
8069,C210ThinF_IMG_20151029_162357_cell_151.png
8070,C13NThinF_IMG_20150614_131318_cell_102.png
8071,C155P116ThinF_IMG_20151115_142526_cell_131.png
8072,C131P92ThinF_IMG_20151004_151001_cell_110.png
8073,C79P40ThinF_IMG_20150817_103901_cell_94.png
8074,C76P37ThinF_IMG_20150815_172808_cell_148.png
8075,C215ThinF_IMG_20151106_133643_cell_205.png
8076,C90P51ThinF_IMG_20150821_115700_cell_181.png
8077,C81P42ThinF_IMG_20150817_120524_cell_33.png
8078,C163P124ThinF_IMG_20151116_111742_cell_56.png
8079,C127P88ThinF_IMG_20151004_112126_cell_30.png
8080,C143P104ThinF_IMG_20151005_230100_cell_73.png
8081,C145P106ThinF_IMG_20151016_154641_cell_104.png
8082,C236ThinF_IMG_20151127_102115_cell_76.png
8083,C144P105ThinF_IMG_20151015_163432_cell_238.png
8084,C175P136NThinF_IMG_20151127_142326_cell_151.png
8085,C68P29N_ThinF_IMG_20150819_133350_cell_109.png
8086,C212ThinF_IMG_20151106_110230_cell_157.png
8087,C174P135NThinF_IMG_20151127_135342_cell_199.png
8088,C65P26N_ThinF_IMG_20150818_154010_cell_81.png
8089,C212ThinF_IMG_20151106_110411_cell_240.png
8090,C5NThinF_IMG_20150609_122020_cell_62.png
8091,C110P71ThinF_IMG_20150930_105925_cell_12.png
8092,C68P29N_ThinF_IMG_20150819_134112_cell_79.png
8093,C172P133ThinF_IMG_20151119_155019_cell_126.png
8094,C54P15thinF_IMG_20150728_102017_cell_91.png
8095,C157P118ThinF_IMG_20151115_164141_cell_145.png
8096,C12NThinF_IMG_20150614_125703_cell_120.png
8097,C4thin_original_IMG_20150608_165540_cell_184.png
8098,C225ThinF_IMG_20151112_113953_cell_64.png
8099,C7NthinF_IMG_20150611_105043_cell_10.png
8100,C81P42ThinF_IMG_20150817_120524_cell_2.png
8101,C208ThinF_IMG_20151029_155411_cell_87.png
8102,C79P40ThinF_IMG_20150817_103139_cell_103.png
8103,C157P118ThinF_IMG_20151115_163759_cell_93.png
8104,C227ThinF_IMG_20151112_135308_cell_203.png
8105,C115P76ThinF_IMG_20150930_163018_cell_211.png
8106,C127P88ThinF_IMG_20151004_111436_cell_98.png
8107,C116P77ThinF_IMG_20150930_171809_cell_35.png
8108,C151P112ThinF_IMG_20151115_121942_cell_23.png
8109,C152P113ThinF_IMG_20151115_124217_cell_1.png
8110,C69P30N_ThinF_IMG_20150819_135613_cell_53.png
8111,C166P127ThinF_IMG_20151117_193931_cell_106.png
8112,C234ThinF_IMG_20151112_162843_cell_268.png
8113,C219ThinF_IMG_20151106_150135_cell_42.png
8114,C238NThinF_IMG_20151207_114653_cell_125.png
8115,C217ThinF_IMG_20151106_142147_cell_17.png
8116,C45P6ThinF_IMG_20151130_160409_cell_85.png
8117,C82P43ThinF_IMG_20150817_123824_cell_37.png
8118,C241NThinF_IMG_20151207_124643_cell_91.png
8119,C65P26N_ThinF_IMG_20150818_154326_cell_53.png
8120,C155P116ThinF_IMG_20151115_142836_cell_80.png
8121,C238NThinF_IMG_20151207_115017_cell_25.png
8122,C115P76ThinF_IMG_20150930_161825_cell_25.png
8123,C240ThinF_IMG_20151127_115545_cell_28.png
8124,C228ThinF_IMG_20151112_142216_cell_179.png
8125,C209ThinF_IMG_20151029_160803_cell_270.png
8126,C85P46ThinF_IMG_20150820_110040_cell_41.png
8127,C231ThinF_IMG_20151112_153147_cell_83.png
8128,C164P125ThinF_IMG_20151116_113651_cell_77.png
8129,C224ThinF_IMG_20151112_112735_cell_147.png
8130,C159P120ThinF_IMG_20151115_191301_cell_225.png
8131,C154P115ThinF_IMG_20151115_141507_cell_76.png
8132,C236ThinF_IMG_20151127_102516_cell_58.png
8133,C68P29N_ThinF_IMG_20150819_134504_cell_5.png
8134,C83P44ThinF_IMG_20150817_133454_cell_73.png
8135,C81P42ThinF_IMG_20150817_120351_cell_1.png
8136,C148P109ThinF_IMG_20151115_112253_cell_197.png
8137,C141P102ThinF_IMG_20151005_215348_cell_127.png
8138,C162P123ThinF_IMG_20151116_102655_cell_93.png
8139,C218ThinF_IMG_20151106_144337_cell_29.png
8140,C96P57ThinF_IMG_20150824_112442_cell_170.png
8141,C116P77ThinF_IMG_20150930_171844_cell_14.png
8142,C63P24N_ThinF_IMG_20150818_142948_cell_56.png
8143,C50P11thinF_IMG_20150724_115141_cell_37.png
8144,C121P82ThinF_IMG_20151002_134014_cell_25.png
8145,C4thin_original_IMG_20150608_165540_cell_245.png
8146,C234ThinF_IMG_20151112_163036_cell_166.png
8147,C149P110ThinF_IMG_20151115_114629_cell_57.png
8148,C111P72ThinF_IMG_20150930_112609_cell_69.png
8149,C204ThinF_IMG_20151029_112231_cell_172.png
8150,C140P101ThinF_IMG_20151005_210207_cell_23.png
8151,C100P61ThinF_IMG_20150918_144104_cell_65.png
8152,C187P148NThinF_IMG_20151203_154200_cell_33.png
8153,C47P8thin_Original_Motic_IMG_20150714_093512_cell_65.png
8154,C101P62ThinF_IMG_20150918_151335_cell_49.png
8155,C141P102ThinF_IMG_20151005_215906_cell_84.png
8156,C5NThinF_IMG_20150609_122020_cell_230.png
8157,C143P104ThinF_IMG_20151005_230100_cell_14.png
8158,C128P89ThinF_IMG_20151004_131632_cell_126.png
8159,C173P134NThinF_IMG_20151130_115733_cell_54.png
8160,C69P30N_ThinF_IMG_20150819_135705_cell_62.png
8161,C77P38ThinF_IMG_20150601_155642_cell_22.png
8162,C182P143NThinF_IMG_20151201_171836_cell_38.png
8163,C169P130ThinF_IMG_20151119_143212_cell_187.png
8164,C179P140ThinF_IMG_20151127_153420_cell_80.png
8165,C176P137NThinF_IMG_20151201_122708_cell_58.png
8166,C231ThinF_IMG_20151112_153359_cell_147.png
8167,C179P140ThinF_IMG_20151127_153852_cell_101.png
8168,C152P113ThinF_IMG_20151115_124217_cell_145.png
8169,C71P32_ThinF_IMG_20150813_162554_cell_108.png
8170,C165P126ThinF_IMG_20151117_173346_cell_122.png
8171,C85P46ThinF_IMG_20150820_105748_cell_49.png
8172,C210ThinF_IMG_20151029_162605_cell_235.png
8173,C239ThinF_IMG_20151127_113008_cell_202.png
8174,C235ThinF_IMG_20151112_164834_cell_112.png
8175,C98P59ThinF_IMG_20150917_153600_cell_125.png
8176,C81P42ThinF_IMG_20150817_120856_cell_78.png
8177,C214ThinF_IMG_20151106_114526_cell_236.png
8178,C127P88ThinF_IMG_20151004_111526_cell_93.png
8179,C2NThinF_IMG_20150604_114631_cell_215.png
8180,C201ThinF_IMG_20150930_142848_cell_179.png
8181,C189P150ThinF_IMG_20151203_141455_cell_62.png
8182,C170P131ThinF_IMG_20151119_120150_cell_192.png
8183,C53P14thinF_IMG_20150726_114439_cell_170.png
8184,C77P38ThinF_IMG_20150602_143650_cell_37.png
8185,C182P143NThinF_IMG_20151201_171950_cell_69.png
8186,C173P134NThinF_IMG_20151130_115733_cell_6.png
8187,C149P110ThinF_IMG_20151115_114910_cell_17.png
8188,C136P97ThinF_IMG_20151005_141946_cell_4.png
8189,C239ThinF_IMG_20151127_113008_cell_215.png
8190,C173P134NThinF_IMG_20151130_115733_cell_126.png
8191,C224ThinF_IMG_20151112_112834_cell_106.png
8192,C4thin_original_IMG_20150608_165620_cell_111.png
8193,C70P31_ThinF_IMG_20150819_141327_cell_14.png
8194,C12NThinF_IMG_20150614_124244_cell_64.png
8195,C59P20thinF_IMG_20150803_112733_cell_2.png
8196,C83P44ThinF_IMG_20150817_134331_cell_1.png
8197,C131P92ThinF_IMG_20151004_145302_cell_44.png
8198,C112P73ThinF_IMG_20150930_131516_cell_112.png
8199,C201ThinF_IMG_20150930_143502_cell_155.png
8200,C227ThinF_IMG_20151112_135509_cell_236.png
8201,C90P51ThinF_IMG_20150821_115056_cell_221.png
8202,C2NThinF_IMG_20150604_114815_cell_128.png
8203,C221ThinF_IMG_20151106_160304_cell_25.png
8204,C125P86ThinF_IMG_20151004_102013_cell_96.png
8205,C98P59ThinF_IMG_20150917_153311_cell_149.png
8206,C124P85ThinF_IMG_20151002_154502_cell_147.png
8207,C109P70ThinF_IMG_20150930_103113_cell_56.png
8208,C97P58ThinF_IMG_20150917_152032_cell_101.png
8209,C113P74ThinF_IMG_20150930_134949_cell_60.png
8210,C100P61ThinF_IMG_20150918_144823_cell_151.png
8211,C166P127ThinF_IMG_20151117_194410_cell_49.png
8212,C109P70ThinF_IMG_20150930_102944_cell_127.png
8213,C185P146ThinF_IMG_20151203_110817_cell_170.png
8214,C12NThinF_IMG_20150614_124212_cell_161.png
8215,C169P130ThinF_IMG_20151118_163539_cell_103.png
8216,C84P45ThinF_IMG_20150818_101257_cell_9.png
8217,C79P40ThinF_IMG_20150817_102823_cell_144.png
8218,C49P10thinF_IMG_20150724_102330_cell_24.png
8219,C94P55ThinF_IMG_20150821_165519_cell_25.png
8220,C131P92ThinF_IMG_20151004_151001_cell_29.png
8221,C158P119ThinF_IMG_20151115_181136_cell_22.png
8222,C59P20thinF_IMG_20150803_112802_cell_106.png
8223,C33P1thinF_IMG_20150619_120838a_cell_42.png
8224,C226ThinF_IMG_20151112_131408_cell_53.png
8225,C157P118ThinF_IMG_20151115_164141_cell_166.png
8226,C120P81ThinF_IMG_20151002_131120_cell_155.png
8227,C163P124ThinF_IMG_20151116_110921_cell_147.png
8228,C46P7ThinF_IMG_20151130_205828_cell_34.png
8229,C102P63ThinF_IMG_20150918_162155_cell_117.png
8230,C104P65ThinF_IMG_20150918_171751_cell_31.png
8231,C208ThinF_IMG_20151029_155554_cell_79.png
8232,C77P38ThinF_IMG_20150602_143650_cell_77.png
8233,C130P91ThinF_IMG_20151004_135449_cell_67.png
8234,C113P74ThinF_IMG_20150930_134614_cell_138.png
8235,C81P42ThinF_IMG_20150817_121113_cell_34.png
8236,C114P75ThinF_IMG_20150930_151150_cell_153.png
8237,C101P62ThinF_IMG_20150918_151239_cell_25.png
8238,C185P146ThinF_IMG_20151203_110448_cell_242.png
8239,C232ThinF_IMG_20151112_154251_cell_28.png
8240,C229ThinF_IMG_20151112_144613_cell_87.png
8241,C103P64ThinF_IMG_20150918_164331_cell_72.png
8242,C222ThinF_IMG_20151115_151433_cell_105.png
8243,C45P6ThinF_IMG_20151130_155110_cell_161.png
8244,C69P30N_ThinF_IMG_20150819_135705_cell_57.png
8245,C217ThinF_IMG_20151106_142147_cell_71.png
8246,C218ThinF_IMG_20151106_144228_cell_79.png
8247,C164P125ThinF_IMG_20151116_115112_cell_90.png
8248,C149P110ThinF_IMG_20151115_114555_cell_22.png
8249,C155P116ThinF_IMG_20151115_142526_cell_174.png
8250,C130P91ThinF_IMG_20151004_141341_cell_140.png
8251,C174P135NThinF_IMG_20151127_135435_cell_49.png
8252,C3thin_original_IMG_20150608_162835_cell_36.png
8253,C177P138NThinF_IMG_20151201_142942_cell_93.png
8254,C146P107ThinF_IMG_20151018_134554_cell_182.png
8255,C5NThinF_IMG_20150609_122006_cell_154.png
8256,C59P20thinF_IMG_20150803_111333_cell_81.png
8257,C121P82ThinF_IMG_20151002_135237_cell_89.png
8258,C155P116ThinF_IMG_20151115_142526_cell_150.png
8259,C159P120ThinF_IMG_20151115_190002_cell_11.png
8260,C203ThinF_IMG_20151029_102123_cell_151.png
8261,C163P124ThinF_IMG_20151116_110921_cell_83.png
8262,C172P133ThinF_IMG_20151119_155307_cell_187.png
8263,C183P144NThinF_IMG_20151201_223431_cell_63.png
8264,C146P107ThinF_IMG_20151018_140342_cell_53.png
8265,C220ThinF_IMG_20151106_154533_cell_118.png
8266,C37BP2_thinF_IMG_20150620_133001a_cell_66.png
8267,C237ThinF_IMG_20151127_104954_cell_225.png
8268,C240ThinF_IMG_20151127_115328_cell_192.png
8269,C64P25N_ThinF_IMG_20150818_152455_cell_112.png
8270,C38P3thinF_original_IMG_20150621_112043_cell_81.png
8271,C209ThinF_IMG_20151029_160857_cell_105.png
8272,C149P110ThinF_IMG_20151115_114729_cell_220.png
8273,C176P137NThinF_IMG_20151201_121303_cell_92.png
8274,C3thin_original_IMG_20150608_163047_cell_147.png
8275,C158P119ThinF_IMG_20151115_181859_cell_12.png
8276,C122P83ThinF_IMG_20151002_145014_cell_125.png
8277,C59P20thinF_IMG_20150803_112858_cell_77.png
8278,C47P8thinOriginalOlympusCX21_IMG_20150717_173515_cell_10.png
8279,C77P38ThinF_IMG_20150602_111510_cell_120.png
8280,C88P49ThinF_IMG_20150820_152521_cell_59.png
8281,C160P121ThinF_IMG_20151116_094128_cell_55.png
8282,C130P91ThinF_IMG_20151004_141504_cell_54.png
8283,C58P19thinF_IMG_20150802_122846_cell_122.png
8284,C78P39ThinF_IMG_20150606_103459_cell_95.png
8285,C189P150ThinF_IMG_20151203_140902_cell_23.png
8286,C113P74ThinF_IMG_20150930_134949_cell_77.png
8287,C217ThinF_IMG_20151106_141326_cell_191.png
8288,C131P92ThinF_IMG_20151004_145224_cell_112.png
8289,C2NThinF_IMG_20150604_114631_cell_187.png
8290,C47P8thin_Original_Motic_IMG_20150714_093600_cell_57.png
8291,C209ThinF_IMG_20151029_160927_cell_247.png
8292,C75P36_ThinF_IMG_20150815_163742_cell_51.png
8293,C80P41ThinF_IMG_20150817_111544_cell_6.png
8294,C187P148NThinF_IMG_20151203_153410_cell_144.png
8295,C111P72ThinF_IMG_20150930_113049_cell_109.png
8296,C226ThinF_IMG_20151112_131255_cell_141.png
8297,C39P4thinF_original_IMG_20150622_111723_cell_28.png
8298,C158P119ThinF_IMG_20151115_181859_cell_108.png
8299,C162P123ThinF_IMG_20151116_104736_cell_156.png
8300,C166P127ThinF_IMG_20151117_194147_cell_40.png
8301,C232ThinF_IMG_20151112_154345_cell_221.png
8302,C133P94ThinF_IMG_20151004_154351_cell_26.png
8303,C53P14thinF_IMG_20150726_120026_cell_73.png
8304,C238NThinF_IMG_20151207_114038_cell_120.png
8305,C63P24N_ThinF_IMG_20150818_144456_cell_116.png
8306,C215ThinF_IMG_20151106_133116_cell_196.png
8307,C158P119ThinF_IMG_20151115_181436_cell_133.png
8308,C219ThinF_IMG_20151106_145856_cell_140.png
8309,C7NthinF_IMG_20150611_105043_cell_125.png
8310,C5NThinF_IMG_20150609_122108_cell_163.png
8311,C236ThinF_IMG_20151127_102635_cell_254.png
8312,C224ThinF_IMG_20151112_113157_cell_4.png
8313,C186P147NThinF_IMG_20151203_150808_cell_62.png
8314,C188P149ThinF_IMG_20151203_135433_cell_138.png
8315,C105P66ThinF_IMG_20150924_095130_cell_148.png
8316,C54P15thinF_IMG_20150728_105949_cell_166.png
8317,C56P17thinF_IMG_20150728_155921_cell_1.png
8318,C91P52ThinF_IMG_20150821_125154_cell_111.png
8319,C151P112ThinF_IMG_20151115_121644_cell_117.png
8320,C93P54ThinF_IMG_20150821_163640_cell_182.png
8321,C92P53ThinF_IMG_20150821_151646_cell_41.png
8322,C180P141NThinF_IMG_20151201_165601_cell_65.png
8323,C118P79ThinF_IMG_20151002_105827_cell_60.png
8324,C221ThinF_IMG_20151106_160304_cell_1.png
8325,C129P90ThinF_IMG_20151004_133921_cell_81.png
8326,C80P41ThinF_IMG_20150817_111121_cell_137.png
8327,C64P25N_ThinF_IMG_20150818_152921_cell_177.png
8328,C145P106ThinF_IMG_20151016_154309_cell_84.png
8329,C165P126ThinF_IMG_20151117_171646_cell_84.png
8330,C126P87ThinF_IMG_20151004_105234_cell_25.png
8331,C88P49ThinF_IMG_20150820_151626_cell_181.png
8332,C3thin_original_IMG_20150608_162835_cell_207.png
8333,C141P102ThinF_IMG_20151005_214836_cell_3.png
8334,C77P38ThinF_IMG_20150602_111510_cell_58.png
8335,C130P91ThinF_IMG_20151004_141825_cell_122.png
8336,C70P31_ThinF_IMG_20150819_142744_cell_80.png
8337,C46P7ThinF_IMG_20151130_210123_cell_40.png
8338,C211ThinF_IMG_20151029_164033_cell_91.png
8339,C116P77ThinF_IMG_20150930_171219_cell_10.png
8340,C94P55ThinF_IMG_20150821_170249_cell_183.png
8341,C96P57ThinF_IMG_20150824_105445_cell_139.png
8342,C211ThinF_IMG_20151029_164218_cell_251.png
8343,C52P13thinF_IMG_20150725_130013_cell_79.png
8344,C121P82ThinF_IMG_20151002_134953_cell_50.png
8345,C163P124ThinF_IMG_20151116_110818_cell_82.png
8346,C33P1thinF_IMG_20150619_120838a_cell_94.png
8347,C168P129ThinF_IMG_20151118_160845_cell_5.png
8348,C96P57ThinF_IMG_20150824_105213_cell_180.png
8349,C223ThinF_IMG_20151112_104240_cell_185.png
8350,C122P83ThinF_IMG_20151002_145751_cell_125.png
8351,C114P75ThinF_IMG_20150930_150833_cell_26.png
8352,C209ThinF_IMG_20151029_160721_cell_71.png
8353,C49P10thinF_IMG_20150724_102330_cell_45.png
8354,C147P108ThinF_IMG_20151115_101156_cell_147.png
8355,C54P15thinF_IMG_20150728_112938_cell_204.png
8356,C221ThinF_IMG_20151106_160653_cell_60.png
8357,C12NThinF_IMG_20150614_124301_cell_260.png
8358,C37BP2_thinF_IMG_20150620_133001a_cell_44.png
8359,C52P13thinF_IMG_20150725_124606_cell_6.png
8360,C181P142ThinF_IMG_20151127_160434_cell_39.png
8361,C130P91ThinF_IMG_20151004_135449_cell_92.png
8362,C128P89ThinF_IMG_20151004_131753_cell_112.png
8363,C154P115ThinF_IMG_20151115_141507_cell_138.png
8364,C55P16thinF_IMG_20150728_124508_cell_197.png
8365,C138P99ThinF_IMG_20151005_171116_cell_98.png
8366,C47P8thinOriginalOlympusCX21_IMG_20150717_173432_cell_10.png
8367,C211ThinF_IMG_20151029_164451_cell_195.png
8368,C103P64ThinF_IMG_20150918_165016_cell_77.png
8369,C72P33_ThinF_IMG_20150815_104923_cell_229.png
8370,C66P27N_ThinF_IMG_20150818_164408_cell_68.png
8371,C57P18thinF_IMG_20150729_110457_cell_106.png
8372,C103P64ThinF_IMG_20150918_165510_cell_94.png
8373,C172P133ThinF_IMG_20151119_155019_cell_146.png
8374,C189P150ThinF_IMG_20151203_140809_cell_4.png
8375,C117P78ThinF_IMG_20150930_214941_cell_47.png
8376,C110P71ThinF_IMG_20150930_110052_cell_198.png
8377,C235ThinF_IMG_20151112_164723_cell_124.png
8378,C57P18thinF_IMG_20150729_110305_cell_170.png
8379,C224ThinF_IMG_20151112_112334_cell_113.png
8380,C165P126ThinF_IMG_20151117_171006_cell_52.png
8381,C61P22N_ThinF_IMG_20150818_112433_cell_6.png
8382,C91P52ThinF_IMG_20150821_125154_cell_27.png
8383,C229ThinF_IMG_20151112_144534_cell_126.png
8384,C71P32_ThinF_IMG_20150813_163120_cell_187.png
8385,C237ThinF_IMG_20151127_104844_cell_154.png
8386,C206ThinF_IMG_20151029_140917_cell_103.png
8387,C95P56ThinF_IMG_20150821_171530_cell_76.png
8388,C182P143NThinF_IMG_20151201_171950_cell_22.png
8389,C91P52ThinF_IMG_20150821_123314_cell_112.png
8390,C151P112ThinF_IMG_20151115_121942_cell_139.png
8391,C140P101ThinF_IMG_20151005_205406_cell_4.png
8392,C176P137NThinF_IMG_20151201_114035_cell_110.png
8393,C96P57ThinF_IMG_20150824_111748_cell_69.png
8394,C97P58ThinF_IMG_20150917_145555_cell_74.png
8395,C217ThinF_IMG_20151106_142147_cell_201.png
8396,C178P139NThinF_IMG_20151201_154337_cell_91.png
8397,C140P101ThinF_IMG_20151005_211530_cell_38.png
